Time (s) Run #1	Position (m) Run #1	Force (N) Run #1	Stress (MPa) Run #1	Strain Run #1	Time (s) Run #2	Position (m) Run #2	Force (N) Run #2	Stress (MPa) Run #2	Strain Run #2	Time (s) Run #3	Position (m) Run #3	Force (N) Run #3	Stress (MPa) Run #3	Strain Run #3	Time (s) Run #4	Position (m) Run #4	Force (N) Run #4	Stress (MPa) Run #4	Strain Run #4	Time (s) Run #5	Position (m) Run #5	Force (N) Run #5	Stress (MPa) Run #5	Strain Run #5	Time (s) Run #6	Position (m) Run #6	Force (N) Run #6	Stress (MPa) Run #6	Strain Run #6
159.600	9.80851E-4	52	18.93	0.03						159.600	0.03902	13	14.05	1.11						159.600	0.00518	79	22.28	0.15					
159.800	9.75136E-4	52	18.93	0.03						159.800	0.03907	13	14.05	1.12						159.800	0.00518	85	22.97	0.15					
160.000	9.70219E-4	51	18.81	0.03						160.000	0.03913	13	14.05	1.12						160.000	0.00518	92	23.84	0.15					
160.200	9.64586E-4	51	18.75	0.03						160.200	0.03920	15	14.29	1.12						160.200	0.00518	102	25.06	0.15					
160.400	9.58359E-4	50	18.66	0.03						160.400	0.03926	15	14.29	1.12						160.400	0.00518	111	26.29	0.15					
160.600	9.49919E-4	47	18.33	0.03						160.600	0.03931	14	14.23	1.12						160.600	0.00518	111	26.20	0.15					
160.800	9.40045E-4	46	18.12	0.03						160.800	0.03937	14	14.17	1.12						160.800	0.00518	110	26.08	0.15					
161.000	9.30008E-4	45	18.03	0.03						161.000	0.03941	13	14.08	1.13						161.000	0.00518	110	26.05	0.15					
161.200	9.22675E-4	43	17.82	0.03						161.200	0.03945	13	13.99	1.13						161.200	0.00518	110	26.05	0.15					
161.400	9.15178E-4	43	17.73	0.03						161.400	0.03948	11	13.84	1.13						161.400	0.00518	109	26.02	0.15					
161.600	9.09116E-4	41	17.52	0.03						161.600	0.03952	11	13.78	1.13						161.600	0.00518	109	25.96	0.15					
161.800	9.04118E-4	40	17.46	0.03						161.800	0.03956	11	13.78	1.13						161.800	0.00518	109	25.96	0.15					
162.000	8.97092E-4	41	17.49	0.03						162.000	0.03961	11	13.81	1.13						162.000	0.00518	108	25.90	0.15					
162.200	8.86749E-4	38	17.16	0.03						162.200	0.03966	12	13.87	1.13						162.200	0.00518	108	25.84	0.15					
162.400	8.76325E-4	36	16.89	0.03						162.400	0.03971	13	14.02	1.13						162.400	0.00518	108	25.84	0.15					
162.600	8.65225E-4	34	16.65	0.02						162.600	0.03975	12	13.87	1.14						162.600	0.00518	108	25.84	0.15					
162.800	8.55437E-4	32	16.38	0.02						162.800	0.03979	12	13.87	1.14						162.800	0.00518	108	25.81	0.15					
163.000	8.49170E-4	31	16.33	0.02						163.000	0.03984	11	13.84	1.14						163.000	0.00518	107	25.78	0.15					
163.200	8.42309E-4	31	16.24	0.02						163.200	0.03987	11	13.81	1.14						163.200	0.00518	108	25.84	0.15					
163.400	8.31803E-4	29	16.03	0.02						163.400	0.03991	11	13.78	1.14						163.400	0.00518	108	25.81	0.15					
163.600	8.18289E-4	26	15.70	0.02						163.600	0.03996	11	13.81	1.14						163.600	0.00518	108	25.87	0.15					
163.800	8.12022E-4	26	15.64	0.02						163.800	0.04000	11	13.84	1.14						163.800	0.00518	108	25.81	0.15					
164.000	8.03850E-4	25	15.58	0.02						164.000	0.04004	11	13.78	1.14						164.000	0.00518	107	25.78	0.15					
164.200	7.91524E-4	23	15.31	0.02						164.200	0.04008	11	13.78	1.15						164.200	0.00518	108	25.81	0.15					
164.400	7.82290E-4	21	15.10	0.02						164.400	0.04013	12	13.90	1.15						164.400	0.00518	107	25.75	0.15					
164.600	7.70475E-4	20	14.92	0.02						164.600	0.04019	13	14.05	1.15						164.600	0.00518	107	25.78	0.15					
164.800	7.65520E-4	19	14.83	0.02						164.800	0.04025	13	14.08	1.15						164.800	0.00518	107	25.75	0.15					
165.000	7.59211E-4	19	14.80	0.02						165.000	0.04029	13	14.08	1.15						165.000	0.00518	107	25.78	0.15					
165.200	7.49895E-4	18	14.65	0.02						165.200	0.04032	12	13.96	1.15						165.200	0.00518	107	25.75	0.15					
165.400	7.40620E-4	16	14.47	0.02						165.400	0.04036	12	13.87	1.15						165.400	0.00518	107	25.78	0.15					
165.600	7.31387E-4	15	14.26	0.02						165.600	0.04040	11	13.84	1.15						165.600	0.00518	107	25.78	0.15					
165.800	7.19573E-4	13	14.08	0.02						165.800	0.04046	13	14.02	1.16						165.800	0.00518	107	25.78	0.15					
166.000	7.07885E-4	11	13.81	0.02						166.000	0.04052	13	14.08	1.16						166.000	0.00518	108	25.81	0.15					
166.200	7.00432E-4	10	13.69	0.02						166.200	0.04056	13	14.05	1.16						166.200	0.00518	107	25.78	0.15					
166.400	6.99672E-4	11	13.78	0.02						166.400	0.04060	13	13.99	1.16						166.400	0.00518	107	25.78	0.15					
166.600	6.99546E-4	12	13.87	0.02						166.600	0.04066	13	14.05	1.16						166.600	0.00518	107	25.78	0.15					
166.800	7.00732E-4	12	13.93	0.02						166.800	0.04070	13	14.05	1.16						166.800	0.00518	107	25.75	0.15					
167.000	7.07383E-4	14	14.17	0.02						167.000	0.04076	13	14.02	1.16						167.000	0.00518	107	25.72	0.15					
167.200	7.14627E-4	16	14.44	0.02						167.200	0.04081	13	14.08	1.17						167.200	0.00518	107	25.78	0.15					
167.400	7.21278E-4	18	14.68	0.02						167.400	0.04087	14	14.14	1.17						167.400	0.00518	107	25.78	0.15					
167.600	7.29793E-4	20	14.95	0.02						167.600	0.04093	14	14.17	1.17						167.600	0.00518	107	25.78	0.15					
167.800	7.36528E-4	22	15.13	0.02						167.800	0.04097	14	14.14	1.17						167.800	0.00518	107	25.78	0.15					
168.000	7.40807E-4	23	15.25	0.02						168.000	0.04103	13	14.11	1.17						168.000	0.00518	107	25.75	0.15					
168.200	7.46949E-4	24	15.40	0.02						168.200	0.04108	13	14.08	1.17						168.200	0.00518	108	25.81	0.15					
168.400	7.54237E-4	26	15.64	0.02						168.400	0.04112	13	13.99	1.17						168.400	0.00518	107	25.78	0.15					
168.600	7.61525E-4	28	15.88	0.02						168.600	0.04115	12	13.87	1.18						168.600	0.00518	108	25.81	0.15					
168.800	7.69532E-4	29	16.06	0.02						168.800	0.04119	11	13.84	1.18						168.800	0.00518	108	25.84	0.15					
169.000	7.79955E-4	31	16.33	0.02						169.000	0.04124	11	13.84	1.18						169.000	0.00518	108	25.81	0.15					
169.200	7.90213E-4	34	16.71	0.02						169.200	0.04129	12	13.93	1.18						169.200	0.00518	108	25.81	0.15					
169.400	7.96233E-4	36	16.95	0.02						169.400	0.04135	13	14.02	1.18						169.400	0.00518	107	25.78	0.15					
169.600	8.03688E-4	37	17.07	0.02						169.600	0.04140	13	14.02	1.18						169.600	0.00518	107	25.75	0.15					
169.800	8.20851E-4	41	17.52	0.02						169.800	0.04145	13	14.08	1.18						169.800	0.00518	108	25.81	0.15					
170.000	8.28818E-4	43	17.73	0.02						170.000	0.04151	14	14.14	1.19						170.000	0.00518	108	25.81	0.15					
170.200	8.36909E-4	44	17.85	0.02						170.200	0.04156	13	14.08	1.19						170.200	0.00518	107	25.78	0.15					
170.400	8.53009E-4	46	18.15	0.02						170.400	0.04161	13	14.08	1.19						170.400	0.00518	107	25.75	0.15					
170.600	8.70688E-4	50	18.69	0.02						170.600	0.04166	13	14.11	1.19						170.600	0.00518	107	25.78	0.15					
170.800	8.82345E-4	53	18.99	0.03						170.800	0.04172	14	14.20	1.19						170.800	0.00518	107	25.78	0.15					
171.000	8.92382E-4	53	19.08	0.03						171.000	0.04177	14	14.17	1.19						171.000	0.00518	107	25.78	0.15					
171.200	9.03364E-4	56	19.41	0.03						171.200	0.04181	12	13.96	1.19						171.200	0.00518	107	25.78	0.15					
171.400	9.10821E-4	57	19.53	0.03						171.400	0.04187	14	14.14	1.20						171.400	0.00518	107	25.78	0.15					
171.600	9.19076E-4	57	19.53	0.03						171.600	0.04193	14	14.20	1.20						171.600	0.00518	107	25.78	0.15					
171.800	9.28830E-4	59	19.83	0.03						171.800	0.04197	13	14.11	1.20						171.800	0.00518	107	25.75	0.15					
172.000	9.36882E-4	61	19.98	0.03						172.000	0.04201	12	13.96	1.20						172.000	0.00518	107	25.78	0.15					
172.200	9.48069E-4	62	20.16	0.03						172.200	0.04204	11	13.81	1.20						172.200	0.00518	107	25.78	0.15					
172.400	9.62863E-4	65	20.49	0.03						172.400	0.04208	11	13.75	1.20						172.400	0.00518	107	25.75	0.15					
172.600	9.75713E-4	68	20.84	0.03						172.600	0.04212	11	13.81	1.20						172.600	0.00518	108	25.81	0.15					
172.800	9.89279E-4	70	21.14	0.03						172.800	0.04216	11	13.78	1.20						172.800	0.00518	107	25.78	0.15					
173.000	0.00100	72	21.35	0.03						173.000	0.04220	11	13.84	1.21						173.000	0.00518	108	25.81	0.15					
173.200	0.00101	73	21.50	0.03						173.200	0.04225	12	13.87	1.21						173.200	0.00518	107	25.78	0.15					
173.400	0.00102	75	21.71	0.03						173.400	0.04229	12	13.90	1.21						173.400	0.00518	107	25.78	0.15					
173.600	0.00103	76	21.89	0.03						173.600	0.04234	12	13.93	1.21						173.600	0.00518	107	25.75	0.15					
173.800	0.00104	77	21.98	0.03						173.800	0.04240	13	14.05	1.21						173.800	0.00518	107	25.75	0.15					
174.000	0.00105	77	22.01	0.03						174.000	0.04246	14	14.14	1.21						174.000	0.00518	108	25.81	0.15					
174.200	0.00106	78	22.19	0.03						174.200	0.04251	14	14.20	1.21						174.200	0.00518	107	25.78	0.15					
174.400	0.00106	80	22.37	0.03						174.400	0.04257	14	14.17	1.22						174.400	0.00518	108	25.84	0.15					
174.600	0.00107	80	22.40	0.03						174.600	0.04262	14	14.17	1.22						174.600	0.00518	108	25.81	0.15					
174.800	0.00108	82	22.58	0.03						174.800	0.04267	13	14.08	1.22						174.800	0.00518	108	25.81	0.15					
175.000	0.00109	82	22.61	0.03						175.000	0.04271	13	14.11	1.22						175.000	0.00518	107	25.75	0.15					
175.200	0.00109	83	22.79	0.03						175.200	0.04276	13	14.02	1.22						175.200	0.00518	108	25.81	0.15					
175.400	0.00110	83	22.79	0.03						175.400	0.04279	12	13.93	1.22						175.400	0.00518	108	25.81	0.15					
175.600	0.00111	85	22.97	0.03						175.600	0.04283	11	13.84	1.22						175.600	0.00518	108	25.84	0.15					
175.800	0.00111	86	23.09	0.03						175.800	0.04287	11	13.81	1.22						175.800	0.00518	107	25.78	0.15					
176.000	0.00112	87	23.30	0.03						176.000	0.04290	10	13.72	1.23						176.000	0.00518	107	25.75	0.15					
176.200	0.00114	89	23.48	0.03						176.200	0.04294	10	13.69	1.23						176.200	0.00518	108	25.81	0.15					
176.400	0.00115	90	23.63	0.03						176.400	0.04298	11	13.78	1.23						176.400	0.00518	107	25.75	0.15					
176.600	0.00115	91	23.75	0.03						176.600	0.04303	11	13.84	1.23						176.600	0.00518	107	25.78	0.15					
176.800	0.00116	91	23.81	0.03						176.800	0.04309	13	13.99	1.23						176.800	0.00518	107	25.78	0.15					
177.000	0.00117	93	23.96	0.03						177.000	0.04315	13	14.05	1.23						177.000	0.00518	107	25.78	0.15					
177.200	0.00118	93	24.05	0.03						177.200	0.04320	13	14.08	1.23						177.200	0.00518	107	25.75	0.15					
177.400	0.00119	94	24.17	0.03						177.400	0.04324	13	14.05	1.24						177.400	0.00518	107	25.78	0.15					
177.600	0.00121	97	24.50	0.03						177.600	0.04328	12	13.93	1.24						177.600	0.00518	107	25.75	0.15					
177.800	0.00122	99	24.71	0.03						177.800	0.04332	12	13.90	1.24						177.800	0.00518	107	25.78	0.15					
178.000	0.00122	98	24.59	0.03						178.000	0.04337	12	13.90	1.24						178.000	0.00518	107	25.75	0.15					
178.200	0.00123	97	24.53	0.04						178.200	0.04341	11	13.81	1.24						178.200	0.00518	107	25.75	0.15					
178.400	0.00123	97	24.56	0.04						178.400	0.04346	12	13.93	1.24						178.400	0.00518	107	25.75	0.15					
178.600	0.00123	97	24.53	0.04						178.600	0.04351	12	13.96	1.24						178.600	0.00518	107	25.78	0.15					
178.800	0.00123	96	24.38	0.04						178.800	0.04356	12	13.96	1.24						178.800	0.00518	107	25.78	0.15					
179.000	0.00123	96	24.38	0.04						179.000	0.04361	13	13.99	1.25						179.000	0.00518	107	25.78	0.15					
179.200	0.00123	94	24.17	0.04						179.200	0.04366	12	13.96	1.25						179.200	0.00518	107	25.78	0.15					
179.400	0.00121	92	23.84	0.03						179.400	0.04371	13	14.02	1.25						179.400	0.00518	108	25.81	0.15					
179.600	0.00120	87	23.27	0.03						179.600	0.04377	13	14.08	1.25						179.600	0.00518	108	25.81	0.15					
179.800	0.00118	84	22.91	0.03						179.800	0.04383	14	14.14	1.25						179.800	0.00518	108	25.81	0.15					
180.000	0.00117	80	22.40	0.03						180.000	0.04387	13	14.05	1.25						180.000	0.00518	107	25.78	0.15					
180.200	0.00116	78	22.13	0.03						180.200	0.04392	13	14.02	1.25						180.200	0.00518	107	25.75	0.15					
180.400	0.00115	77	22.01	0.03						180.400	0.04397	13	14.05	1.26						180.400	0.00518	107	25.78	0.15					
180.600	0.00114	75	21.71	0.03						180.600	0.04402	13	14.05	1.26						180.600	0.00518	108	25.81	0.15					
180.800	0.00113	74	21.62	0.03						180.800	0.04408	13	14.11	1.26						180.800	0.00518	107	25.75	0.15					
181.000	0.00112	72	21.41	0.03						181.000	0.04413	13	14.11	1.26						181.000	0.00518	109	25.93	0.15					
181.200	0.00111	71	21.20	0.03						181.200	0.04419	14	14.14	1.26						181.200	0.00518	108	25.90	0.15					
181.400	0.00110	68	20.87	0.03						181.400	0.04425	14	14.14	1.26						181.400	0.00518	109	25.93	0.15					
181.600	0.00109	64	20.43	0.03						181.600	0.04430	14	14.14	1.27						181.600	0.00518	109	25.93	0.15					
181.800	0.00108	63	20.31	0.03						181.800	0.04433	12	13.93	1.27						181.800	0.00518	109	25.93	0.15					
182.000	0.00107	61	20.07	0.03						182.000	0.04436	11	13.81	1.27						182.000	0.00518	101	25.03	0.15					
182.200	0.00106	60	19.95	0.03						182.200	0.04441	11	13.84	1.27						182.200	0.00517	61	20.01	0.15					
182.400	0.00106	60	19.86	0.03						182.400	0.04446	12	13.93	1.27						182.400	0.00517	29	16.03	0.15					
182.600	0.00105	59	19.74	0.03						182.600	0.04451	12	13.93	1.27						182.600	0.00517	28	15.97	0.15					
182.800	0.00104	58	19.59	0.03						182.800	0.04456	12	13.90	1.27						182.800	0.00517	29	16.03	0.15					
183.000	0.00104	56	19.35	0.03						183.000	0.04461	12	13.87	1.27						183.000	0.00517	29	16.03	0.15					
183.200	0.00103	55	19.26	0.03						183.200	0.04466	12	13.96	1.28						183.200	0.00517	41	17.55	0.15					
183.400	0.00102	52	18.96	0.03						183.400	0.04470	12	13.96	1.28						183.400	0.00518	69	20.96	0.15					
183.600	0.00101	52	18.87	0.03						183.600	0.04476	13	14.05	1.28						183.600	0.00518	80	22.34	0.15					
183.800	9.98958E-4	50	18.69	0.03						183.800	0.04482	13	14.11	1.28						183.800	0.00518	79	22.28	0.15					
184.000	9.88019E-4	47	18.33	0.03						184.000	0.04488	14	14.14	1.28						184.000	0.00518	79	22.28	0.15					
184.200	9.82426E-4	47	18.24	0.03						184.200	0.04492	13	14.05	1.28						184.200	0.00518	79	22.25	0.15					
184.400	9.71324E-4	45	18.00	0.03						184.400	0.04497	12	13.96	1.28						184.400	0.00518	79	22.28	0.15					
184.600	9.52766E-4	42	17.64	0.03						184.600	0.04501	12	13.93	1.29						184.600	0.00518	79	22.22	0.15					
184.800	9.40436E-4	40	17.37	0.03						184.800	0.04505	12	13.90	1.29						184.800	0.00518	80	22.43	0.15					
185.000	9.30729E-4	37	17.04	0.03						185.000	0.04510	12	13.87	1.29						185.000	0.00518	91	23.69	0.15					
185.200	9.21286E-4	37	16.98	0.03						185.200	0.04514	12	13.87	1.29						185.200	0.00518	91	23.75	0.15					
185.400	9.16965E-4	36	16.89	0.03						185.400	0.04519	12	13.87	1.29						185.400	0.00518	91	23.69	0.15					
185.600	9.07135E-4	34	16.65	0.03						185.600	0.04524	12	13.93	1.29						185.600	0.00518	91	23.69	0.15					
185.800	8.93496E-4	32	16.41	0.03						185.800	0.04529	12	13.96	1.29						185.800	0.00518	91	23.75	0.15					
186.000	8.81168E-4	30	16.15	0.03						186.000	0.04533	12	13.90	1.30						186.000	0.00518	91	23.81	0.15					
186.200	8.70663E-4	28	15.94	0.02						186.200	0.04537	11	13.84	1.30						186.200	0.00518	94	24.17	0.15					
186.400	8.52662E-4	26	15.64	0.02						186.400	0.04542	11	13.84	1.30						186.400	0.00518	95	24.23	0.15					
